,ID,Title,Text,Category,Group
10,11,City Architect,,Category:Architecture,2
11,12,Category:Architecture by date,,Category:Commons category without a link on Wikidata,2
12,13,Category:Proposed buildings and structures,,Category:Buildings and structures by condition,2
13,14,Morphology (architecture and engineering),,Category:All articles lacking sources,2
14,15,Uhr Studio,"The Uhr Studio or the Uhr Studio Residence is a building designed by William Rupp with Joe Farrell in 1961 and built in 1962 in Sarasota, Florida.
Part of the Sarasota School of Architecture

History
Commissioned by Artist Shirley Clement and her husband Howard Uhr, the studio was originally intended to be a painting studio for Shirley and a guest house to a larger residence that never was built.
The Studio was featured in Progressive Architecture (Sept. 1962), L'Architecture d'Aujour d'Hui (October,1962), Casabella Magazine (September, 1965), and American Home (May, 1966)
1962 Progressive Architecture Design Award, for the Uhr Studio, Sarasota FL
1964 First Award, New York Chapter AIA, for the Uhr Studio
Only the base foundation still stands, with a newer conventional house built on top of it.

Design and Construction
Cost: Commissioned for $12,000, built for $12,500

References[edit]
http://www.sarasotamodernarchitecture.org/architects
Weaving, Andrew (1997) Sarasota Modern
Howey, John; Guy Wilson, Richard (2006)The Sarasota School of Architecture
Center for Architecture Sarasota: Building a Day- Uhr Studio

External Links
3D Animation Film -Rendering by Enrique Gomez, 3D modeling by John Luttropp",Category:All articles with topics of unclear notability,2
15,16,Zaguan,,Category:Architecture,2
16,17,International Architecture Biennal Rotterdam,"The International Architecture Biennale Rotterdam (IABR) is a bi-annual international event bringing together international knowledge and experience in various design disciplines (architecture, urban planning and landscape architecture), and presenting this knowledge and experience to a broader audience.
Unlike other events such as the Venice Biennale of Architecture, the IABR is a thematically designed research biennal; each edition addresses a pressing issue, from the perspective of current (Dutch) practices within an international context, and always with a focus on the future of the city.
The IABR implements its agenda by means of international research projects, exhibitions, master classes, workshops, conferences, lectures, debates, essays, a website, blogs, a catalogue, book, brochures, film, DVD, etc. Since the fourth edition, in 2009, the IABR has increasingly combined its research projects with concrete urban planning assignments. Particularly in the cities of Rotterdam, Istanbul and São Paulo, the biennale is actively involved in the actual development of the city.
The 7th edition of the IABR, THE NEXT ECONOMY–, opens in April 2016.

Biennale Editions
2003 - Mobility: A Room with a View, curator Francine Houben (Mecanoo)
2005 - The Flood, curator Adriaan Geuze (West8)
2007 - Power: Producing the Contemporary City, curator Berlage instituut
2009 - Open City: Designing Coexistence, curator Kees Christiaanse (KCAP, ETH Zürich)
2012 - Making City, curator team Joachim Declerck, Henk Ovink, ZUS (Kristian Koreman, Elma van Boxel), Asu Aksoy, MMBB/Fernando de Mello Franco and George Brugmans
2014 - Urban by Nature, curator Dirk Sijmons (H+N+S, TU-Delft)
2016 - The Next Economy, chief curator Maarten Hajer (University of Amsterdam, PBL Netherlands Environmental Assessment Agency)

External links
Internationale Architectuur Biennale Rotterdam
Interview with IABR–Director George Brugmans on Archinect
Review of the 5th IABR: Making City on Urbanista.org
Landscape Architecture Magazine on IABR–2014–URBAN BY NATURE–
UNCUBE Magazine on IABR–2014–URBAN BY NATURE–
Domus on the 5th IABR: Making City
Domus on IABR–2014–URBAN BY NATURE–",Category:Events in the Netherlands,2
17,18,Atmosphere (architecture and spatial design),"In architecture and spatial design, atmosphere refers to the sensorial qualities that a space emits. Atmosphere is an immediate form of physical perception, and is recognised through emotional sensibility. Architects and designers use the notion of atmosphere to argue that architecture and space is designed and built for people to use and experience. Peter Zumthor in his book Atmospheres constitutes architectural atmospheres as ""this singular density and mood, this feeling of presence, well-being, harmony, beauty...under whose spell I experience what I otherwise would not experience in precisely this way"".

About
Spaces of atmosphere are shaped through a bodily interaction with architecture. The atmosphere is therefore closely linked to a philosophy of phenomenology and the analysis of topography. Vitruvius noted that since the human body is the measure of architecture, it is also that which determines atmospheric qualities. It is the human body that emanates the structural qualities of architecture.
Drawing from Vitruvius’ discussion of architecture, a number of twentieth-century architects have adopted a phenomenological interpretation of their work, to understand architecture’s primary concern as the body in space. Among these architects include; Peter Zumthor, Steven Holl and Juhani Pallasmaa. Their architectural works draw from the philosophical tradition of Maurice Merleau-Ponty and Martin Heidegger, the correlation of the body and its sensory-motor functions. Merleau-Ponty in Phenomenology of Perception asserts that, “the body and mind cannot be separated as subject and object”. The perception of the body influences what is perceived by the mind.
German philosopher Gernot Böhme has also expanded on the architectural atmosphere, in his essay ""Atmosphere as the Subject Matter of Architecture"". He addresses the nature of space as the physicality of an actual space and the atmospheric qualities that are embedded within a space. Böhme states that “we must be physically present” (p. 402) to experience space in its complete entirety. By inhabiting space individuals can sense the character that surrounds them. Inhabitants sense its atmosphere. Photography, written articles and the interpretation of other viewers of a space cannot compare to individual experience and interaction in interior spaces. Spaces begin as voids, tangible and undefined structures, its atmospheres are articulated through cognitive subjects (memory, perception, judgement, emotion) and physical presence. Recently an italian philosopher Tonino Griffero addresses the theory of atmospheres in a thorough and systematic way, examining the role of atmospheres (underestimated in traditional aesthetics) in daily life and their main ontological and phenomenological characteristics, and aims to consider atmospherical feelings and moods (including pain, shame, twilight, gaze, felt-bodily isles, etc.) as protypes of the new ontological category of quasi-things.

Features of architectural atmospheres
Several aspects of architectural and spatial design have been identified as contributing to atmosphere:
Light
Light that fills a room can give the impression of a space being serene, exhilarating, gloomy, celebratory or creepy. Spaces are experienced by the mood transmitted within. Peter Zumthor describes his interest in light, which is crucial in creating atmospheres within his architecture – “…Daylight, the light on things, is so moving to me that I feel almost a spiritual quality. When the sun comes up in the morning – which I always find so marvelous… and casts its light on things, it doesn’t feel as if it quite belongs in this world. I don’t understand light. It gives me the feeling there’s something beyond me, something beyond all understanding” (Atmospheres, p. 61).
Böhme outlines the concept; that stage design, like architecture provokes emotions and atmosphere. This sense of atmosphere is enhanced “not only of objects, wall and solids, but also of light, sound, colour…” Japanese novelist Junichiro Tanizaki in his book In Praise of Shadows describes atmospheres poetically, through space and light within Japanese thought and practice of inhabiting in variations of darkness. “An empty space… a mere shadow, we are overcome with the feeling that in this small corner of the atmosphere there reigns complete and utter silence; that here in the darkness immutable tranquillity holds sway” (p. 33). The mystery and ambiguity of shadows created by light are primary atmospheric conditions of interior spaces.
The relationship between light and architecture occurs inevitably. Light, depending on how it is used can transform the spatial context. It can make a space seem pleasant or unpleasant, moving or ambiguous, light also plays with scale or it could be used simply to highlight elements within a space. Light makes space more enjoyable, comfortable, inhabitable and visible.
Object
Jean Baudrillard in The System of Objects used the term ‘atmosphere’ within the context of interior design to refer to the status image of consumption. The functional interior design, in Baudrillard’s description, is created of the combination of objects. This gives interior design its function. Objects within a space are constructed rather than inherent. Objects determine spaces of place. The objects placed in an interior create a certain atmosphere sought by the inhabitant. Objects act as replacements, products of mass production. Putting objects in a space is a means of expressing yourself. Thus the interior, through a series of cultural connotations takes on its ‘atmospheric’ qualities, where the term is used to describe a personal expression of status.
Peter Zumthor’s view on objects within a space is that – “The idea of things that have nothing to do with me as an architect taking their place in a building, their rightful place… It’s a great help to me to imagine the future of rooms in a house I am building, to imagine them actually in use” (Atmospheres, p. 39). Objects in a space give a sense of identity and expressiveness to place. Objects can acquire both tangible and intangible qualities, for example; an idea, memory, colour, furniture, smell, light and texture. These are all atmospheric features present within architecture.
Air
Air encapsulates buildings. Building are said to be alive. By inhabitation, life is given to interior spaces through imagination and presence. Air in buildings forms an atmosphere. Steven Connor in his essay ""Building Breathing Space"" states, “Like the sky, space [is] mobile, mutable, perturbed, polymorphous, subject to stress, strain and fatigue. The most important agitations of space [are] sound, heat and odour"" (p. 3). Connor expresses that these agitations are carried by air and fill space. Buildings defend and sustain their interiority; air creates an apparent atmosphere within architecture.
Materials
Materials create architectural atmospheres. Materials can be transformed in multiple ways to obtain certain atmospherics in architecture and spaces. For example a stone can be split, cut, sawed, drilled, polished and with each process it will have a different quality. Materials are also combined with other materials in a building that play with texture, colour, temperature and tone; all of which create an atmosphere and mood. For Zumthor, “Materials react with one another and have their radiance, so that the material composition gives rise to something unique. Material is endless” (Atmospheres, p. 25).
Sound
Peter Zumthor outlines that, “Interiors are like large instruments, collecting sound, amplifying it, transmitting it elsewhere. That has to do with the shape peculiar to each room and with the surface of materials they contain, and the way those materials have been applied.” (Atmospheres, p. 29). Sounds are associated with certain rooms, places and memories. Empty spaces still produce sound through the stillness and silence of scale and materials. Sound in architecture is heard through physical presence and sensitivity. Sound induces emotional and sensual responses. Material, scale, memory and familiarity all create a sense of sound inside a building. It is up to individuals within a space to identify and associate with the sounds present. Sound is both a tangible and intangible sensational atmospheric quality. It allows the individual to physically hear, as well as feel and sense the characteristics present in architecture.

See also
Interior design
Interior architecture
Spatial design


== References ==",Category:Architecture,2
18,19,Bezantée,"Bezantée, bezantie or bezanty is an ornamentation consisting of roundels. The word derives from bezant, a gold coin from the Byzantine Empire, which was in common European use until circa 1250.
In architecture, bezantée moulding was much used in the Norman period.
In heraldry the word is shorthand for semé of bezants, i.e. strewn (literally ""seeded"") with bezants. A bezant is a roundel whose tincture is or. In English heraldry, a field sable bezanty often alludes to the Duchy of Cornwall. An ounce (leopard) bezanty appears as a supporter in the English bearings of St Edmundsbury Borough Council; a bordure bezanty appears in the coat of Berkhamstead Town Council.

References
Heraldry Dictionary
MacKinnon of Dunakin, Charles. Heraldry. 1966. London: Frederick Warne & Co. (Page 60)",Category:Heraldic charges,2
19,20,Category:Architectural education,,Category:Education by subject,2
20,21,Category:Architectural controversies,,Category:Controversies,2
21,22,Category:Architectural theory,,Category:Architecture,2
22,23,Space (architecture),"Space is one of the elements of design of architecture, as space is continuously studied for its usage. Architectural designs are created by carving space out of space, creating space out of space, and designing spaces by dividing this space using various tools, such as geometry, colours, and shapes.It is an undefined expanse of land given to an architect to define.

References
Erdem Üngür. ""Space: The undefinable space of architecture"".

External links
Architecture and Aesthetics: The Center for the Study of Art and Architecture",Category:Orphaned articles from November 2015,2
23,24,Category:Listed buildings and structures,,Category:Landmarks,2
24,25,Category:Images of buildings and structures,,Category:Buildings and structures,2
25,26,Coping (architecture),,Category:Types of wall,2
26,27,Greyhound Stadium,,Category:Articles covered by WikiProject Wikify from January 2016,2
27,28,Church of the Holy Heart (Alcamo),"The Chiesa del Sacro Cuore (""Church of the Holy Heart"") is a Catholic Church located in Alcamo, in the province of Trapani.

Historical hints
The parish of the Holy Heart of Jesus was established by the bishop of Trapani, monsignor Ricceri, on October 4, 1967. Several years before the Episcopal Curia (Catholic Church) of Trapani had bought a piece of land to build a Church which was to serve the new area that was expanding next to Viale Europa.
They started with a prefabricated structure, with a roof in asbestos cement, a hall and two rooms; in 1978 they built the parsonage and other premises for the parish, but they had to wait until 1982 to start the real building which included the Church and the hall below it.
In 1987 Vincenzo Settipani, an architect, substituted Li Santi, who had died; he designed the mosaics, the stained glasses, holy water stoups, Baptismal font, ambon and altar. They were realized by the firm Pierotti from Pietrasanta (in the province of Lucca) and by the mosaicist Fabriano Fabret; the artistic and huge wooden confessional was made by the firm Gaspare Ferrantelli. The Church was completed in 1991 and was consecrated in 1993.

Description and works
The Church is with one nave and has the characteristic of a roof shaped like a boat overturned; inside it there are these works:
Stained glass-windows on the two side walls representing the Sacraments on one side, and the three Theological Virtues (Faith, Hope and Charity) on the other side
Mosaic of the Holy Heart of Jesus (with a background in pure gold), in the apse
Tabernacle shaped like a sphere
Mosaic of saint John the Evangelist, on the right
Mosaic of the Virgin Mary, on the left
Stations of the Cross (Via Crucis), in mosaic, represented with 10 stations as in Saint Luke's gospel
Saint Pio, a mosaic by Gaetano Costa
Saint Margaret Mary Alacoque, mosaic by Gaetano Costa
The Holy Family, mosaic by Gaetano Costa, above the main door
The Holy Communion: a monolytic marble altar with two bas-reliefs on two (Melchisedec and Abele's offerings to God)
baptismal font: in monolithic marble, deep enough for the baptism by immersion; it has the shape of the corolla of a flower with 8 petals. It is closed by a transparent dome which is surmounted by a dove, symbol of the Holy Ghost and purification.
Ambon: with the figure of an Angel announcing the Resurrection; in pink marble as the baptismal font
Chapel of the Holy Sacrament: the tabernacle is placed in the middle of a white marble cross; on the left there is a block of white marble that looks like a window.
In the sacristy there is a wooden statue of the Holy Heart of Jesus, made by Giuseppe Stuflesser from Ortisei in 1967.

See also
Catholic Church in Italy

References
Sources
Vincenzo Regina: La chiesa parrocchiale del Sacro Cuore di Gesù in Alcamo e il suo primo parroco; ed. Campo, 2005
Carlo Cataldo: Guida Storico-Artistica dei Beni Culturali di Alcamo-Calatafimi-Castellammare del Golfo-Salemi-Vita; Sarograf, Alcamo, 1982
Roberto Calia: Una città da scoprire: Alcamo; ed. Blu Imaging & ADV, Alcamo, 1991

External links
http://www.alpauno.com/alcamo-padre-viola-traguardo-dei-60-anni-di-sacerdozio/#.V8WetzWs9Z8
https://www.youtube.com/playlist?list=PL05NOjbRlfrf2ZWAo9UmsaHuqisPKrBJm
http://www.alpauno.com/alcamo-torna-il-musical-su-don-pino-puglisi/
https://divisare.com/projects/154058-vincenzo-settipani-chiesa-parrocchiale-sacro-cuore-di-gesu-in-alcamo-tp",Category:Roman Catholic churches in Alcamo,2
